id,device,time,hr,rr,feedback,moving,activity,latitude,longitude,stress,studyCondition
1513,Rhythm 24 5963,2019-03-11 23:06:17 +0000,78,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1514,Rhythm 24 5963,2019-03-11 23:06:18 +0000,78,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1515,Rhythm 24 5963,2019-03-11 23:06:19 +0000,78,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1516,Rhythm 24 5963,2019-03-11 23:06:20 +0000,78,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1517,Rhythm 24 5963,2019-03-11 23:06:21 +0000,78,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1518,Rhythm 24 5963,2019-03-11 23:06:21 +0000,78,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1519,Rhythm 24 5963,2019-03-11 23:06:22 +0000,78,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1520,Rhythm 24 5963,2019-03-11 23:06:23 +0000,78,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1521,Rhythm 24 5963,2019-03-11 23:06:24 +0000,78,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1522,Rhythm 24 5963,2019-03-11 23:06:24 +0000,78,751.953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1523,Rhythm 24 5963,2019-03-11 23:06:25 +0000,79,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1524,Rhythm 24 5963,2019-03-11 23:06:26 +0000,79,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1525,Rhythm 24 5963,2019-03-11 23:06:27 +0000,79,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1526,Rhythm 24 5963,2019-03-11 23:06:28 +0000,79,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1527,Rhythm 24 5963,2019-03-11 23:06:28 +0000,79,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1528,Rhythm 24 5963,2019-03-11 23:06:29 +0000,79,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1529,Rhythm 24 5963,2019-03-11 23:06:30 +0000,79,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1530,Rhythm 24 5963,2019-03-11 23:06:31 +0000,79,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1531,Rhythm 24 5963,2019-03-11 23:06:32 +0000,79,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1532,Rhythm 24 5963,2019-03-11 23:06:32 +0000,79,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1533,Rhythm 24 5963,2019-03-11 23:06:33 +0000,79,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1534,Rhythm 24 5963,2019-03-11 23:06:34 +0000,79,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1535,Rhythm 24 5963,2019-03-11 23:06:35 +0000,77,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1536,Rhythm 24 5963,2019-03-11 23:06:36 +0000,77,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1537,Rhythm 24 5963,2019-03-11 23:06:36 +0000,77,711.9140625,FALSE,0,0,42.48097385,-76.47500514,0,0
1538,Rhythm 24 5963,2019-03-11 23:06:37 +0000,77,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1539,Rhythm 24 5963,2019-03-11 23:06:38 +0000,77,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1540,Rhythm 24 5963,2019-03-11 23:06:38 +0000,77,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1541,Rhythm 24 5963,2019-03-11 23:06:39 +0000,77,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1542,Rhythm 24 5963,2019-03-11 23:06:40 +0000,76,687.5,FALSE,0,0,42.48097385,-76.47500514,0,0
1543,Rhythm 24 5963,2019-03-11 23:06:41 +0000,76,695.3125,FALSE,0,0,42.48097385,-76.47500514,0,0
1544,Rhythm 24 5963,2019-03-11 23:06:41 +0000,76,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1545,Rhythm 24 5963,2019-03-11 23:06:42 +0000,76,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1546,Rhythm 24 5963,2019-03-11 23:06:43 +0000,76,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1547,Rhythm 24 5963,2019-03-11 23:06:44 +0000,76,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1548,Rhythm 24 5963,2019-03-11 23:06:44 +0000,76,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1549,Rhythm 24 5963,2019-03-11 23:06:45 +0000,77,751.953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1550,Rhythm 24 5963,2019-03-11 23:06:46 +0000,77,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1551,Rhythm 24 5963,2019-03-11 23:06:47 +0000,77,711.9140625,FALSE,0,0,42.48097385,-76.47500514,0,0
1552,Rhythm 24 5963,2019-03-11 23:06:47 +0000,77,703.125,FALSE,0,0,42.48097385,-76.47500514,0,0
1553,Rhythm 24 5963,2019-03-11 23:06:48 +0000,77,711.9140625,FALSE,0,0,42.48097385,-76.47500514,0,0
1554,Rhythm 24 5963,2019-03-11 23:06:49 +0000,77,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1555,Rhythm 24 5963,2019-03-11 23:06:49 +0000,77,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1556,Rhythm 24 5963,2019-03-11 23:06:50 +0000,80,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1557,Rhythm 24 5963,2019-03-11 23:06:51 +0000,80,695.3125,FALSE,0,0,42.48097385,-76.47500514,0,0
1558,Rhythm 24 5963,2019-03-11 23:06:52 +0000,80,679.6875,FALSE,0,0,42.48097385,-76.47500514,0,0
1559,Rhythm 24 5963,2019-03-11 23:06:52 +0000,80,703.125,FALSE,0,0,42.48097385,-76.47500514,0,0
1560,Rhythm 24 5963,2019-03-11 23:06:53 +0000,80,671.875,FALSE,0,0,42.48097385,-76.47500514,0,0
1561,Rhythm 24 5963,2019-03-11 23:06:54 +0000,81,631.8359375,FALSE,0,0,42.48097385,-76.47500514,0,0
1562,Rhythm 24 5963,2019-03-11 23:06:54 +0000,81,679.6875,FALSE,0,0,42.48097385,-76.47500514,0,0
1563,Rhythm 24 5963,2019-03-11 23:06:55 +0000,81,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1564,Rhythm 24 5963,2019-03-11 23:06:56 +0000,81,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1565,Rhythm 24 5963,2019-03-11 23:06:56 +0000,81,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1566,Rhythm 24 5963,2019-03-11 23:06:57 +0000,81,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1567,Rhythm 24 5963,2019-03-11 23:06:58 +0000,81,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1568,Rhythm 24 5963,2019-03-11 23:06:59 +0000,85,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1569,Rhythm 24 5963,2019-03-11 23:07:00 +0000,85,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1570,Rhythm 24 5963,2019-03-11 23:07:00 +0000,85,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1571,Rhythm 24 5963,2019-03-11 23:07:01 +0000,85,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1572,Rhythm 24 5963,2019-03-11 23:07:02 +0000,85,751.953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1573,Rhythm 24 5963,2019-03-11 23:07:03 +0000,85,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1574,Rhythm 24 5963,2019-03-11 23:07:03 +0000,85,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1575,Rhythm 24 5963,2019-03-11 23:07:04 +0000,84,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1576,Rhythm 24 5963,2019-03-11 23:07:05 +0000,84,703.125,FALSE,0,0,42.48097385,-76.47500514,0,0
1577,Rhythm 24 5963,2019-03-11 23:07:05 +0000,84,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1578,Rhythm 24 5963,2019-03-11 23:07:06 +0000,84,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1579,Rhythm 24 5963,2019-03-11 23:07:07 +0000,84,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1580,Rhythm 24 5963,2019-03-11 23:07:08 +0000,84,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1581,Rhythm 24 5963,2019-03-11 23:07:09 +0000,80,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1582,Rhythm 24 5963,2019-03-11 23:07:09 +0000,80,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1583,Rhythm 24 5963,2019-03-11 23:07:10 +0000,80,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1584,Rhythm 24 5963,2019-03-11 23:07:11 +0000,80,695.3125,FALSE,0,0,42.48097385,-76.47500514,0,0
1585,Rhythm 24 5963,2019-03-11 23:07:13 +0000,80,623.046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1586,Rhythm 24 5963,2019-03-11 23:07:13 +0000,80,639.6484375,FALSE,0,0,42.48097385,-76.47500514,0,0
1587,Rhythm 24 5963,2019-03-11 23:07:14 +0000,80,655.2734375,FALSE,0,0,42.48097385,-76.47500514,0,0
1588,Rhythm 24 5963,2019-03-11 23:07:15 +0000,80,655.2734375,FALSE,0,0,42.48097385,-76.47500514,0,0
1589,Rhythm 24 5963,2019-03-11 23:07:15 +0000,80,631.8359375,FALSE,0,0,42.48097385,-76.47500514,0,0
1590,Rhythm 24 5963,2019-03-11 23:07:16 +0000,80,615.234375,FALSE,0,0,42.48097385,-76.47500514,0,0
1591,Rhythm 24 5963,2019-03-11 23:07:17 +0000,80,655.2734375,FALSE,0,0,42.48097385,-76.47500514,0,0
1592,Rhythm 24 5963,2019-03-11 23:07:17 +0000,80,679.6875,FALSE,0,0,42.48097385,-76.47500514,0,0
1593,Rhythm 24 5963,2019-03-11 23:07:18 +0000,80,671.875,FALSE,0,0,42.48097385,-76.47500514,0,0
1594,Rhythm 24 5963,2019-03-11 23:07:19 +0000,81,663.0859375,FALSE,0,0,42.48097385,-76.47500514,0,0
1595,Rhythm 24 5963,2019-03-11 23:07:19 +0000,81,655.2734375,FALSE,0,0,42.48097385,-76.47500514,0,0
1596,Rhythm 24 5963,2019-03-11 23:07:20 +0000,81,639.6484375,FALSE,0,0,42.48097385,-76.47500514,0,0
1597,Rhythm 24 5963,2019-03-11 23:07:20 +0000,81,631.8359375,FALSE,0,0,42.48097385,-76.47500514,0,0
1598,Rhythm 24 5963,2019-03-11 23:07:21 +0000,81,663.0859375,FALSE,0,0,42.48097385,-76.47500514,0,0
1599,Rhythm 24 5963,2019-03-11 23:07:22 +0000,81,703.125,FALSE,0,0,42.48097385,-76.47500514,0,0
1600,Rhythm 24 5963,2019-03-11 23:07:23 +0000,81,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1601,Rhythm 24 5963,2019-03-11 23:07:23 +0000,81,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1602,Rhythm 24 5963,2019-03-11 23:07:24 +0000,81,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1603,Rhythm 24 5963,2019-03-11 23:07:25 +0000,90,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1604,Rhythm 24 5963,2019-03-11 23:07:26 +0000,90,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1605,Rhythm 24 5963,2019-03-11 23:07:26 +0000,90,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1606,Rhythm 24 5963,2019-03-11 23:07:27 +0000,90,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1607,Rhythm 24 5963,2019-03-11 23:07:28 +0000,90,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1608,Rhythm 24 5963,2019-03-11 23:07:29 +0000,90,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1609,Rhythm 24 5963,2019-03-11 23:07:30 +0000,90,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1610,Rhythm 24 5963,2019-03-11 23:07:30 +0000,90,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1611,Rhythm 24 5963,2019-03-11 23:07:31 +0000,90,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1612,Rhythm 24 5963,2019-03-11 23:07:32 +0000,90,831.0546875,FALSE,0,0,42.48097385,-76.47500514,0,0
1613,Rhythm 24 5963,2019-03-11 23:07:33 +0000,90,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1614,Rhythm 24 5963,2019-03-11 23:07:34 +0000,90,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1615,Rhythm 24 5963,2019-03-11 23:07:35 +0000,80,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1616,Rhythm 24 5963,2019-03-11 23:07:35 +0000,80,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1617,Rhythm 24 5963,2019-03-11 23:07:36 +0000,80,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1618,Rhythm 24 5963,2019-03-11 23:07:37 +0000,80,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1619,Rhythm 24 5963,2019-03-11 23:07:38 +0000,80,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1620,Rhythm 24 5963,2019-03-11 23:07:39 +0000,80,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1621,Rhythm 24 5963,2019-03-11 23:07:39 +0000,80,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1622,Rhythm 24 5963,2019-03-11 23:07:40 +0000,76,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1623,Rhythm 24 5963,2019-03-11 23:07:41 +0000,76,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1624,Rhythm 24 5963,2019-03-11 23:07:42 +0000,76,751.953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1625,Rhythm 24 5963,2019-03-11 23:07:42 +0000,76,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1626,Rhythm 24 5963,2019-03-11 23:07:43 +0000,76,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1627,Rhythm 24 5963,2019-03-11 23:07:44 +0000,76,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1628,Rhythm 24 5963,2019-03-11 23:07:45 +0000,76,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1629,Rhythm 24 5963,2019-03-11 23:07:46 +0000,76,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1630,Rhythm 24 5963,2019-03-11 23:07:46 +0000,76,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1631,Rhythm 24 5963,2019-03-11 23:07:47 +0000,76,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1632,Rhythm 24 5963,2019-03-11 23:07:48 +0000,76,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1633,Rhythm 24 5963,2019-03-11 23:07:49 +0000,76,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1634,Rhythm 24 5963,2019-03-11 23:07:49 +0000,76,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1635,Rhythm 24 5963,2019-03-11 23:07:50 +0000,77,711.9140625,FALSE,0,0,42.48097385,-76.47500514,0,0
1636,Rhythm 24 5963,2019-03-11 23:07:51 +0000,77,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1637,Rhythm 24 5963,2019-03-11 23:07:52 +0000,77,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1638,Rhythm 24 5963,2019-03-11 23:07:52 +0000,77,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1639,Rhythm 24 5963,2019-03-11 23:07:53 +0000,77,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1640,Rhythm 24 5963,2019-03-11 23:07:54 +0000,77,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1641,Rhythm 24 5963,2019-03-11 23:07:55 +0000,76,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1642,Rhythm 24 5963,2019-03-11 23:07:56 +0000,76,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1643,Rhythm 24 5963,2019-03-11 23:07:56 +0000,76,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1644,Rhythm 24 5963,2019-03-11 23:07:57 +0000,76,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1645,Rhythm 24 5963,2019-03-11 23:07:58 +0000,76,863.28125,FALSE,0,0,42.48097385,-76.47500514,0,0
1646,Rhythm 24 5963,2019-03-11 23:07:59 +0000,76,879.8828125,FALSE,0,0,42.48097385,-76.47500514,0,0
1647,Rhythm 24 5963,2019-03-11 23:08:00 +0000,78,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1648,Rhythm 24 5963,2019-03-11 23:08:00 +0000,78,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1649,Rhythm 24 5963,2019-03-11 23:08:01 +0000,78,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1650,Rhythm 24 5963,2019-03-11 23:08:02 +0000,78,751.953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1651,Rhythm 24 5963,2019-03-11 23:08:03 +0000,78,751.953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1652,Rhythm 24 5963,2019-03-11 23:08:03 +0000,78,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1653,Rhythm 24 5963,2019-03-11 23:08:04 +0000,78,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1654,Rhythm 24 5963,2019-03-11 23:08:05 +0000,77,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1655,Rhythm 24 5963,2019-03-11 23:08:06 +0000,77,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1656,Rhythm 24 5963,2019-03-11 23:08:07 +0000,77,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1657,Rhythm 24 5963,2019-03-11 23:08:07 +0000,77,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1658,Rhythm 24 5963,2019-03-11 23:08:08 +0000,77,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1659,Rhythm 24 5963,2019-03-11 23:08:09 +0000,77,863.28125,FALSE,0,0,42.48097385,-76.47500514,0,0
1660,Rhythm 24 5963,2019-03-11 23:08:10 +0000,77,911.1328125,FALSE,0,0,42.48097385,-76.47500514,0,0
1661,Rhythm 24 5963,2019-03-11 23:08:11 +0000,77,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1662,Rhythm 24 5963,2019-03-11 23:08:12 +0000,77,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1663,Rhythm 24 5963,2019-03-11 23:08:13 +0000,77,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1664,Rhythm 24 5963,2019-03-11 23:08:13 +0000,77,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1665,Rhythm 24 5963,2019-03-11 23:08:14 +0000,77,895.5078125,FALSE,0,0,42.48097385,-76.47500514,0,0
1666,Rhythm 24 5963,2019-03-11 23:08:15 +0000,77,935.546875,FALSE,0,0,42.48097385,-76.47500514,0,0
1667,Rhythm 24 5963,2019-03-11 23:08:16 +0000,77,887.6953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1668,Rhythm 24 5963,2019-03-11 23:08:17 +0000,77,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1669,Rhythm 24 5963,2019-03-11 23:08:18 +0000,77,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1670,Rhythm 24 5963,2019-03-11 23:08:19 +0000,77,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1671,Rhythm 24 5963,2019-03-11 23:08:20 +0000,73,879.8828125,FALSE,0,0,42.48097385,-76.47500514,0,0
1672,Rhythm 24 5963,2019-03-11 23:08:20 +0000,73,831.0546875,FALSE,0,0,42.48097385,-76.47500514,0,0
1673,Rhythm 24 5963,2019-03-11 23:08:21 +0000,73,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1674,Rhythm 24 5963,2019-03-11 23:08:22 +0000,73,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1675,Rhythm 24 5963,2019-03-11 23:08:23 +0000,73,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1676,Rhythm 24 5963,2019-03-11 23:08:24 +0000,73,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1677,Rhythm 24 5963,2019-03-11 23:08:24 +0000,73,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1678,Rhythm 24 5963,2019-03-11 23:08:25 +0000,72,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1679,Rhythm 24 5963,2019-03-11 23:08:26 +0000,72,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1680,Rhythm 24 5963,2019-03-11 23:08:27 +0000,72,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1681,Rhythm 24 5963,2019-03-11 23:08:28 +0000,72,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1682,Rhythm 24 5963,2019-03-11 23:08:28 +0000,72,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1683,Rhythm 24 5963,2019-03-11 23:08:29 +0000,72,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1684,Rhythm 24 5963,2019-03-11 23:08:31 +0000,73,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1685,Rhythm 24 5963,2019-03-11 23:08:31 +0000,73,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1686,Rhythm 24 5963,2019-03-11 23:08:32 +0000,73,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1687,Rhythm 24 5963,2019-03-11 23:08:33 +0000,73,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1688,Rhythm 24 5963,2019-03-11 23:08:33 +0000,73,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1689,Rhythm 24 5963,2019-03-11 23:08:34 +0000,73,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1690,Rhythm 24 5963,2019-03-11 23:08:35 +0000,74,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1691,Rhythm 24 5963,2019-03-11 23:08:36 +0000,74,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1692,Rhythm 24 5963,2019-03-11 23:08:37 +0000,74,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1693,Rhythm 24 5963,2019-03-11 23:08:37 +0000,74,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1694,Rhythm 24 5963,2019-03-11 23:08:38 +0000,74,831.0546875,FALSE,0,0,42.48097385,-76.47500514,0,0
1695,Rhythm 24 5963,2019-03-11 23:08:39 +0000,74,879.8828125,FALSE,0,0,42.48097385,-76.47500514,0,0
1696,Rhythm 24 5963,2019-03-11 23:08:40 +0000,73,911.1328125,FALSE,0,0,42.48097385,-76.47500514,0,0
1697,Rhythm 24 5963,2019-03-11 23:08:41 +0000,73,879.8828125,FALSE,0,0,42.48097385,-76.47500514,0,0
1698,Rhythm 24 5963,2019-03-11 23:08:42 +0000,73,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1699,Rhythm 24 5963,2019-03-11 23:08:43 +0000,73,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1700,Rhythm 24 5963,2019-03-11 23:08:44 +0000,73,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1701,Rhythm 24 5963,2019-03-11 23:08:44 +0000,73,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1702,Rhythm 24 5963,2019-03-11 23:08:45 +0000,73,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1703,Rhythm 24 5963,2019-03-11 23:08:46 +0000,73,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1704,Rhythm 24 5963,2019-03-11 23:08:47 +0000,73,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1705,Rhythm 24 5963,2019-03-11 23:08:48 +0000,73,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1706,Rhythm 24 5963,2019-03-11 23:08:48 +0000,73,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1707,Rhythm 24 5963,2019-03-11 23:08:49 +0000,72,703.125,FALSE,0,0,42.48097385,-76.47500514,0,0
1708,Rhythm 24 5963,2019-03-11 23:08:50 +0000,72,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1709,Rhythm 24 5963,2019-03-11 23:08:51 +0000,72,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1710,Rhythm 24 5963,2019-03-11 23:08:51 +0000,72,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1711,Rhythm 24 5963,2019-03-11 23:08:52 +0000,72,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1712,Rhythm 24 5963,2019-03-11 23:08:53 +0000,72,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1713,Rhythm 24 5963,2019-03-11 23:08:54 +0000,72,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1714,Rhythm 24 5963,2019-03-11 23:08:55 +0000,72,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1715,Rhythm 24 5963,2019-03-11 23:08:55 +0000,72,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1716,Rhythm 24 5963,2019-03-11 23:08:56 +0000,72,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1717,Rhythm 24 5963,2019-03-11 23:08:57 +0000,72,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1718,Rhythm 24 5963,2019-03-11 23:08:58 +0000,72,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1719,Rhythm 24 5963,2019-03-11 23:08:58 +0000,72,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1720,Rhythm 24 5963,2019-03-11 23:08:59 +0000,75,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1721,Rhythm 24 5963,2019-03-11 23:09:00 +0000,75,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1722,Rhythm 24 5963,2019-03-11 23:09:01 +0000,75,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1723,Rhythm 24 5963,2019-03-11 23:09:02 +0000,75,751.953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1724,Rhythm 24 5963,2019-03-11 23:09:02 +0000,75,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1725,Rhythm 24 5963,2019-03-11 23:09:03 +0000,75,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1726,Rhythm 24 5963,2019-03-11 23:09:04 +0000,77,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1727,Rhythm 24 5963,2019-03-11 23:09:05 +0000,77,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1728,Rhythm 24 5963,2019-03-11 23:09:05 +0000,77,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
